Investor_ID,Age,Age_Group,Gender,State,City_Tier,Monthly_SIP,Occupation,Income_Range
8526,47,45-59,Female,Maharashtra,Tier 2,3361.18,Retired,5L-10L
8527,31,30-44,Female,West Bengal,Tier 2,709.38,Salaried,Below 5L
8528,19,18-29,Male,Gujarat,Tier 1,5522.96,Student,5L-10L
8529,50,45-59,Female,Tamil Nadu,Tier 1,13496.66,Student,10L-20L
8530,54,45-59,Male,Maharashtra,Tier 1,10683.06,Salaried,10L-20L
8531,25,18-29,Female,Maharashtra,Tier 1,2489.69,Salaried,5L-10L
8532,27,18-29,Male,Delhi,Tier 1,2466.2,Salaried,5L-10L
8533,38,30-44,Male,Maharashtra,Tier 1,4929.11,Student,5L-10L
8534,36,30-44,Male,Uttar Pradesh,Tier 2,1594.97,Student,Below 5L
8535,52,45-59,Female,Uttar Pradesh,Tier 1,5440.17,Business,5L-10L
8536,35,30-44,Male,Tamil Nadu,Tier 1,8576.64,Student,5L-10L
8537,24,18-29,Male,Uttar Pradesh,Tier 3,1637.78,Business,Below 5L
8538,30,30-44,Female,Maharashtra,Tier 2,16342.05,Retired,10L-20L
8539,63,60+,Female,Delhi,Tier 1,3998.15,Salaried,5L-10L
8540,67,60+,Male,Karnataka,Tier 2,1727.54,Retired,Below 5L
8541,71,60+,Male,Delhi,Tier 1,846.3,Student,Below 5L
8542,29,18-29,Male,Delhi,Tier 1,2187.91,Professional,5L-10L
8543,57,45-59,Male,Maharashtra,Tier 1,3707.01,Professional,5L-10L
8544,41,30-44,Male,Karnataka,Tier 1,3755.77,Student,5L-10L
8545,35,30-44,Male,West Bengal,Tier 1,1643.6,Professional,Below 5L
8546,55,45-59,Female,Uttar Pradesh,Tier 1,1993.66,Retired,Below 5L
8547,29,18-29,Male,Tamil Nadu,Tier 1,6170.77,Business,5L-10L
8548,20,18-29,Male,Uttar Pradesh,Tier 2,7954.32,Professional,5L-10L
8549,42,30-44,Female,West Bengal,Tier 2,1070.16,Retired,Below 5L
8550,52,45-59,Female,Tamil Nadu,Tier 1,5981.88,Business,5L-10L
8551,33,30-44,Male,Uttar Pradesh,Tier 2,12904.24,Professional,10L-20L
8552,66,60+,Male,Gujarat,Tier 1,679.24,Retired,Below 5L
8553,65,60+,Female,Delhi,Tier 2,5247.72,Professional,5L-10L
8554,62,60+,Female,Delhi,Tier 3,4869.29,Retired,5L-10L
8555,74,60+,Female,Gujarat,Tier 1,1844.45,Retired,Below 5L
8556,30,30-44,Male,West Bengal,Tier 1,9208.05,Student,5L-10L
8557,41,30-44,Male,Maharashtra,Tier 1,532.86,Salaried,Below 5L
8558,29,18-29,Female,Tamil Nadu,Tier 2,13735.34,Student,10L-20L
8559,19,18-29,Male,Uttar Pradesh,Tier 2,5057.84,Student,5L-10L
8560,43,30-44,Female,Tamil Nadu,Tier 1,3876.44,Professional,5L-10L
8561,63,60+,Male,Gujarat,Tier 2,7237.98,Student,5L-10L
8562,27,18-29,Female,Gujarat,Tier 1,14753.61,Student,10L-20L
8563,36,30-44,Male,Uttar Pradesh,Tier 3,9125.89,Professional,5L-10L
8564,72,60+,Male,Gujarat,Tier 1,4694.07,Retired,5L-10L
8565,39,30-44,Male,Karnataka,Tier 3,1173.68,Salaried,Below 5L
8566,41,30-44,Female,Delhi,Tier 3,2895.61,Professional,5L-10L
8567,43,30-44,Male,Tamil Nadu,Tier 3,10820.77,Professional,10L-20L
8568,22,18-29,Male,Maharashtra,Tier 1,10026.19,Retired,10L-20L
8569,33,30-44,Male,West Bengal,Tier 1,3221.26,Salaried,5L-10L
8570,54,45-59,Female,Karnataka,Tier 2,3703.9,Student,5L-10L
8571,51,45-59,Male,Delhi,Tier 2,6264.69,Business,5L-10L
8572,55,45-59,Male,West Bengal,Tier 2,3393.01,Student,5L-10L
8573,45,45-59,Male,Karnataka,Tier 1,968.74,Retired,Below 5L
8574,29,18-29,Female,Delhi,Tier 2,7038.11,Salaried,5L-10L
8575,62,60+,Female,Gujarat,Tier 1,5748.88,Professional,5L-10L
8576,62,60+,Male,West Bengal,Tier 1,1607.4,Salaried,Below 5L
8577,38,30-44,Female,Maharashtra,Tier 2,8617.43,Retired,5L-10L
8578,49,45-59,Female,Gujarat,Tier 1,8979.16,Salaried,5L-10L
8579,42,30-44,Female,Tamil Nadu,Tier 2,1918.82,Retired,Below 5L
8580,31,30-44,Female,Tamil Nadu,Tier 2,1262.21,Salaried,Below 5L
8581,68,60+,Female,Tamil Nadu,Tier 2,1592.43,Salaried,Below 5L
8582,64,60+,Female,West Bengal,Tier 2,3898.24,Salaried,5L-10L
8583,70,60+,Male,Tamil Nadu,Tier 1,2423.37,Business,5L-10L
8584,52,45-59,Female,Karnataka,Tier 1,6094.86,Professional,5L-10L
8585,26,18-29,Male,Maharashtra,Tier 1,4182.92,Business,5L-10L
8586,74,60+,Female,Maharashtra,Tier 3,6061.09,Salaried,5L-10L
8587,47,45-59,Male,West Bengal,Tier 2,1747.48,Professional,Below 5L
8588,59,45-59,Male,Tamil Nadu,Tier 1,4972.27,Student,5L-10L
8589,46,45-59,Female,Delhi,Tier 2,11236.07,Salaried,10L-20L
8590,56,45-59,Male,Gujarat,Tier 1,4881.43,Salaried,5L-10L
8591,48,45-59,Female,Tamil Nadu,Tier 1,6337.1,Professional,5L-10L
8592,31,30-44,Female,Delhi,Tier 2,15503.33,Student,10L-20L
8593,34,30-44,Male,Uttar Pradesh,Tier 1,11378.33,Salaried,10L-20L
8594,42,30-44,Male,Maharashtra,Tier 2,1774.17,Salaried,Below 5L
8595,63,60+,Female,Gujarat,Tier 1,8971.75,Retired,5L-10L
8596,74,60+,Female,Maharashtra,Tier 3,20067.1,Business,10L-20L
8597,59,45-59,Male,Maharashtra,Tier 1,8273.66,Professional,5L-10L
8598,54,45-59,Female,Karnataka,Tier 1,1188.77,Business,Below 5L
8599,44,30-44,Female,Gujarat,Tier 3,5340.76,Salaried,5L-10L
8600,35,30-44,Male,Karnataka,Tier 2,5788.96,Business,5L-10L
8601,46,45-59,Female,Uttar Pradesh,Tier 3,1297.43,Student,Below 5L
8602,66,60+,Female,West Bengal,Tier 1,4549.15,Salaried,5L-10L
8603,35,30-44,Male,Tamil Nadu,Tier 1,13330.57,Professional,10L-20L
8604,21,18-29,Female,Gujarat,Tier 1,2250.76,Retired,5L-10L
8605,37,30-44,Male,Delhi,Tier 1,8736.5,Salaried,5L-10L
8606,18,18-29,Female,Maharashtra,Tier 1,5656.87,Professional,5L-10L
8607,62,60+,Male,Maharashtra,Tier 1,6112.54,Student,5L-10L
8608,41,30-44,Male,Karnataka,Tier 1,2279.97,Retired,5L-10L
8609,59,45-59,Male,Uttar Pradesh,Tier 1,7574.17,Salaried,5L-10L
8610,64,60+,Male,Karnataka,Tier 1,5562.55,Business,5L-10L
8611,41,30-44,Female,Uttar Pradesh,Tier 3,4212.68,Business,5L-10L
8612,73,60+,Male,Karnataka,Tier 1,3872.0,Salaried,5L-10L
8613,22,18-29,Male,Gujarat,Tier 3,2332.96,Professional,5L-10L
8614,43,30-44,Female,Maharashtra,Tier 1,1629.11,Student,Below 5L
8615,35,30-44,Male,Uttar Pradesh,Tier 1,7785.64,Professional,5L-10L
8616,53,45-59,Female,Uttar Pradesh,Tier 3,1612.52,Professional,Below 5L
8617,18,18-29,Male,Delhi,Tier 2,1415.88,Business,Below 5L
8618,27,18-29,Male,Uttar Pradesh,Tier 2,10025.27,Salaried,10L-20L
8619,34,30-44,Female,West Bengal,Tier 1,916.67,Retired,Below 5L
8620,52,45-59,Female,Uttar Pradesh,Tier 2,1332.41,Business,Below 5L
8621,21,18-29,Male,Gujarat,Tier 1,977.39,Business,Below 5L
8622,61,60+,Female,West Bengal,Tier 1,16372.64,Salaried,10L-20L
8623,44,30-44,Male,Maharashtra,Tier 3,1053.74,Retired,Below 5L
8624,28,18-29,Female,Tamil Nadu,Tier 1,530.04,Retired,Below 5L
8625,20,18-29,Female,Tamil Nadu,Tier 2,5239.09,Professional,5L-10L
8626,45,45-59,Male,West Bengal,Tier 1,6749.96,Business,5L-10L
8627,28,18-29,Female,Karnataka,Tier 1,1478.09,Professional,Below 5L
8628,20,18-29,Female,Uttar Pradesh,Tier 2,2644.73,Retired,5L-10L
8629,73,60+,Male,West Bengal,Tier 1,2353.87,Salaried,5L-10L
8630,53,45-59,Male,Karnataka,Tier 1,6934.27,Professional,5L-10L
8631,20,18-29,Female,Karnataka,Tier 1,3005.24,Salaried,5L-10L
8632,42,30-44,Female,Maharashtra,Tier 2,4260.08,Professional,5L-10L
8633,29,18-29,Male,Karnataka,Tier 1,7989.94,Salaried,5L-10L
8634,29,18-29,Male,Delhi,Tier 3,3898.81,Salaried,5L-10L
8635,66,60+,Female,Delhi,Tier 3,6965.95,Business,5L-10L
8636,73,60+,Male,Tamil Nadu,Tier 3,4680.5,Salaried,5L-10L
8637,70,60+,Male,Gujarat,Tier 2,6736.28,Retired,5L-10L
8638,49,45-59,Male,Uttar Pradesh,Tier 2,975.43,Salaried,Below 5L
8639,57,45-59,Male,Maharashtra,Tier 2,19633.61,Salaried,10L-20L
8640,27,18-29,Male,Gujarat,Tier 2,954.91,Student,Below 5L
8641,65,60+,Male,Karnataka,Tier 2,5554.48,Business,5L-10L
8642,36,30-44,Male,Maharashtra,Tier 3,617.03,Business,Below 5L
8643,64,60+,Female,Karnataka,Tier 3,4139.92,Business,5L-10L
8644,71,60+,Male,Gujarat,Tier 2,1004.74,Business,Below 5L
8645,60,60+,Male,Tamil Nadu,Tier 1,971.52,Business,Below 5L
8646,24,18-29,Female,Delhi,Tier 1,2176.8,Student,5L-10L
8647,41,30-44,Male,Delhi,Tier 1,1882.92,Salaried,Below 5L
8648,56,45-59,Male,Delhi,Tier 1,1235.65,Professional,Below 5L
8649,49,45-59,Female,Maharashtra,Tier 3,4828.0,Salaried,5L-10L
8650,40,30-44,Male,Karnataka,Tier 3,11331.64,Business,10L-20L
8651,67,60+,Male,Delhi,Tier 1,12970.46,Retired,10L-20L
8652,36,30-44,Male,Karnataka,Tier 2,2215.26,Student,5L-10L
8653,65,60+,Male,Delhi,Tier 1,10496.62,Professional,10L-20L
8654,71,60+,Female,Gujarat,Tier 2,17634.85,Business,10L-20L
8655,20,18-29,Male,West Bengal,Tier 1,2371.04,Professional,5L-10L
8656,42,30-44,Male,Tamil Nadu,Tier 3,14338.42,Student,10L-20L
8657,42,30-44,Male,Karnataka,Tier 1,3275.88,Business,5L-10L
8658,23,18-29,Female,Maharashtra,Tier 1,3618.54,Student,5L-10L
8659,50,45-59,Female,Delhi,Tier 2,3773.44,Student,5L-10L
8660,50,45-59,Male,Gujarat,Tier 1,7067.71,Salaried,5L-10L
8661,32,30-44,Male,Delhi,Tier 1,2009.79,Business,5L-10L
8662,37,30-44,Female,Tamil Nadu,Tier 1,1874.49,Business,Below 5L
8663,60,60+,Male,West Bengal,Tier 1,5464.81,Retired,5L-10L
8664,59,45-59,Female,Uttar Pradesh,Tier 3,4577.72,Salaried,5L-10L
8665,49,45-59,Female,Delhi,Tier 1,868.47,Business,Below 5L
8666,41,30-44,Female,Tamil Nadu,Tier 1,12140.33,Business,10L-20L
8667,20,18-29,Male,Karnataka,Tier 1,2217.13,Professional,5L-10L
8668,21,18-29,Male,Tamil Nadu,Tier 1,7450.87,Retired,5L-10L
8669,61,60+,Male,Gujarat,Tier 2,4818.71,Student,5L-10L
8670,23,18-29,Male,Uttar Pradesh,Tier 1,4745.86,Retired,5L-10L
8671,74,60+,Female,Gujarat,Tier 2,10285.33,Salaried,10L-20L
8672,69,60+,Female,Karnataka,Tier 2,11120.13,Retired,10L-20L
8673,36,30-44,Female,Maharashtra,Tier 1,4606.81,Retired,5L-10L
8674,43,30-44,Male,West Bengal,Tier 2,3296.74,Retired,5L-10L
8675,65,60+,Female,Gujarat,Tier 1,5338.82,Professional,5L-10L
8676,42,30-44,Male,Karnataka,Tier 1,1137.24,Salaried,Below 5L
8677,72,60+,Male,Uttar Pradesh,Tier 1,3223.86,Student,5L-10L
8678,42,30-44,Male,West Bengal,Tier 1,5922.96,Salaried,5L-10L
8679,27,18-29,Male,West Bengal,Tier 1,7698.92,Student,5L-10L
8680,55,45-59,Male,Karnataka,Tier 2,6888.07,Professional,5L-10L
8681,37,30-44,Male,Gujarat,Tier 1,1459.54,Salaried,Below 5L
8682,22,18-29,Female,Karnataka,Tier 3,5227.88,Professional,5L-10L
8683,59,45-59,Male,Karnataka,Tier 2,973.36,Professional,Below 5L
8684,61,60+,Male,Delhi,Tier 1,5031.65,Business,5L-10L
8685,67,60+,Female,Karnataka,Tier 2,7350.8,Retired,5L-10L
8686,52,45-59,Male,Gujarat,Tier 3,5490.03,Student,5L-10L
8687,22,18-29,Male,Gujarat,Tier 3,5403.0,Business,5L-10L
8688,52,45-59,Female,Gujarat,Tier 1,5794.12,Professional,5L-10L
8689,20,18-29,Female,Delhi,Tier 1,3206.89,Professional,5L-10L
8690,58,45-59,Male,Gujarat,Tier 2,2930.59,Business,5L-10L
8691,49,45-59,Male,West Bengal,Tier 3,3443.49,Student,5L-10L
8692,53,45-59,Male,Karnataka,Tier 2,1686.96,Retired,Below 5L
8693,47,45-59,Male,Tamil Nadu,Tier 1,3524.14,Salaried,5L-10L
8694,69,60+,Female,West Bengal,Tier 1,12247.4,Retired,10L-20L
8695,66,60+,Male,Delhi,Tier 1,2217.61,Retired,5L-10L
8696,56,45-59,Male,Tamil Nadu,Tier 2,3320.0,Business,5L-10L
8697,46,45-59,Male,Maharashtra,Tier 1,5692.28,Business,5L-10L
8698,43,30-44,Male,Uttar Pradesh,Tier 1,7787.85,Business,5L-10L
8699,62,60+,Male,Tamil Nadu,Tier 1,545.61,Student,Below 5L
8700,42,30-44,Male,Karnataka,Tier 2,5954.37,Business,5L-10L
8701,73,60+,Male,Delhi,Tier 1,1273.92,Business,Below 5L
8702,29,18-29,Other,Gujarat,Tier 1,7311.13,Business,5L-10L
8703,35,30-44,Male,Gujarat,Tier 2,1230.58,Professional,Below 5L
8704,71,60+,Male,Tamil Nadu,Tier 2,7433.42,Student,5L-10L
8705,43,30-44,Male,Tamil Nadu,Tier 1,15070.46,Salaried,10L-20L
8706,32,30-44,Female,Tamil Nadu,Tier 2,1765.08,Retired,Below 5L
8707,22,18-29,Female,Karnataka,Tier 1,543.84,Salaried,Below 5L
8708,73,60+,Male,Gujarat,Tier 2,1087.81,Student,Below 5L
8709,50,45-59,Female,Uttar Pradesh,Tier 3,13086.21,Professional,10L-20L
8710,58,45-59,Female,Maharashtra,Tier 2,3677.93,Retired,5L-10L
8711,26,18-29,Male,Karnataka,Tier 2,4357.3,Business,5L-10L
8712,49,45-59,Male,Uttar Pradesh,Tier 3,1330.77,Student,Below 5L
8713,30,30-44,Female,Gujarat,Tier 1,22247.55,Retired,10L-20L
8714,60,60+,Male,Gujarat,Tier 2,1507.45,Retired,Below 5L
8715,45,45-59,Male,Gujarat,Tier 2,5109.7,Salaried,5L-10L
8716,40,30-44,Male,Gujarat,Tier 3,4713.09,Retired,5L-10L
8717,41,30-44,Male,Delhi,Tier 3,838.21,Retired,Below 5L
8718,58,45-59,Female,Gujarat,Tier 1,28689.73,Salaried,Above 20L
8719,48,45-59,Male,Tamil Nadu,Tier 1,4493.16,Professional,5L-10L
8720,22,18-29,Male,Gujarat,Tier 1,1345.46,Professional,Below 5L
8721,63,60+,Male,Uttar Pradesh,Tier 1,7528.5,Retired,5L-10L
8722,65,60+,Male,Maharashtra,Tier 1,2991.46,Student,5L-10L
8723,19,18-29,Male,Delhi,Tier 2,6044.84,Student,5L-10L
8724,64,60+,Female,Maharashtra,Tier 1,1764.36,Retired,Below 5L
8725,47,45-59,Male,Maharashtra,Tier 2,13272.31,Retired,10L-20L
8726,66,60+,Female,Maharashtra,Tier 1,709.01,Retired,Below 5L
8727,22,18-29,Male,Karnataka,Tier 2,602.22,Professional,Below 5L
8728,73,60+,Male,Gujarat,Tier 2,10506.2,Retired,10L-20L
8729,27,18-29,Male,Uttar Pradesh,Tier 2,4428.48,Student,5L-10L
8730,64,60+,Male,Gujarat,Tier 1,2588.97,Business,5L-10L
8731,69,60+,Female,Maharashtra,Tier 1,1260.77,Salaried,Below 5L
8732,53,45-59,Male,Gujarat,Tier 2,808.39,Business,Below 5L
8733,53,45-59,Male,Karnataka,Tier 1,2251.3,Student,5L-10L
8734,73,60+,Female,West Bengal,Tier 1,8831.58,Student,5L-10L
8735,24,18-29,Female,Gujarat,Tier 1,1569.02,Retired,Below 5L
8736,46,45-59,Other,Gujarat,Tier 1,19931.2,Business,10L-20L
8737,49,45-59,Male,Maharashtra,Tier 2,8341.57,Business,5L-10L
8738,44,30-44,Female,Delhi,Tier 2,559.36,Professional,Below 5L
8739,18,18-29,Female,West Bengal,Tier 1,4488.94,Professional,5L-10L
8740,71,60+,Male,Delhi,Tier 2,3019.76,Professional,5L-10L
8741,37,30-44,Male,Gujarat,Tier 3,3435.14,Business,5L-10L
8742,51,45-59,Female,West Bengal,Tier 1,3430.91,Retired,5L-10L
8743,68,60+,Male,Maharashtra,Tier 3,10024.05,Salaried,10L-20L
8744,53,45-59,Female,Delhi,Tier 2,6285.9,Business,5L-10L
8745,43,30-44,Male,Uttar Pradesh,Tier 3,2217.34,Retired,5L-10L
8746,40,30-44,Female,West Bengal,Tier 1,4124.47,Salaried,5L-10L
8747,50,45-59,Male,Delhi,Tier 1,3837.21,Retired,5L-10L
8748,18,18-29,Male,Tamil Nadu,Tier 1,2192.1,Retired,5L-10L
8749,20,18-29,Male,Delhi,Tier 1,5344.37,Professional,5L-10L
8750,67,60+,Female,Uttar Pradesh,Tier 1,5493.8,Business,5L-10L
8751,52,45-59,Male,Karnataka,Tier 1,1067.71,Salaried,Below 5L
8752,52,45-59,Male,Uttar Pradesh,Tier 3,966.97,Professional,Below 5L
8753,30,30-44,Male,West Bengal,Tier 1,650.57,Salaried,Below 5L
8754,50,45-59,Male,Tamil Nadu,Tier 1,4986.24,Salaried,5L-10L
8755,30,30-44,Male,Maharashtra,Tier 1,27973.72,Student,Above 20L
8756,39,30-44,Female,Uttar Pradesh,Tier 3,12466.63,Salaried,10L-20L
8757,73,60+,Male,Tamil Nadu,Tier 1,3589.98,Retired,5L-10L
8758,22,18-29,Male,Delhi,Tier 2,2420.1,Salaried,5L-10L
8759,34,30-44,Female,Tamil Nadu,Tier 1,7107.43,Professional,5L-10L
8760,60,60+,Female,Maharashtra,Tier 1,2542.04,Student,5L-10L
8761,27,18-29,Female,Gujarat,Tier 2,676.73,Student,Below 5L
8762,72,60+,Male,West Bengal,Tier 2,4142.32,Retired,5L-10L
8763,44,30-44,Male,Karnataka,Tier 2,2433.52,Professional,5L-10L
8764,32,30-44,Female,Gujarat,Tier 2,726.23,Student,Below 5L
8765,62,60+,Female,Maharashtra,Tier 2,7629.64,Student,5L-10L
8766,59,45-59,Male,Gujarat,Tier 1,4756.5,Student,5L-10L
8767,26,18-29,Female,Karnataka,Tier 2,2646.12,Business,5L-10L
8768,24,18-29,Female,Maharashtra,Tier 1,3196.08,Professional,5L-10L
8769,74,60+,Female,Gujarat,Tier 1,907.36,Student,Below 5L
8770,27,18-29,Female,Karnataka,Tier 1,1159.58,Professional,Below 5L
8771,58,45-59,Male,Tamil Nadu,Tier 3,3215.65,Retired,5L-10L
8772,30,30-44,Female,Gujarat,Tier 1,1320.16,Professional,Below 5L
8773,33,30-44,Male,Tamil Nadu,Tier 1,1553.42,Retired,Below 5L
8774,51,45-59,Female,Delhi,Tier 2,2800.03,Business,5L-10L
8775,25,18-29,Male,Uttar Pradesh,Tier 2,4211.66,Retired,5L-10L
8776,48,45-59,Female,Tamil Nadu,Tier 1,4576.96,Retired,5L-10L
8777,72,60+,Male,Tamil Nadu,Tier 2,3862.1,Salaried,5L-10L
8778,45,45-59,Female,Delhi,Tier 1,878.75,Retired,Below 5L
8779,24,18-29,Male,Maharashtra,Tier 2,916.03,Business,Below 5L
8780,51,45-59,Female,Uttar Pradesh,Tier 2,1651.35,Retired,Below 5L
8781,50,45-59,Male,Delhi,Tier 2,10937.9,Retired,10L-20L
8782,21,18-29,Female,Uttar Pradesh,Tier 2,1091.38,Business,Below 5L
8783,72,60+,Male,Uttar Pradesh,Tier 1,6903.25,Retired,5L-10L
8784,55,45-59,Female,Tamil Nadu,Tier 1,9056.97,Retired,5L-10L
8785,43,30-44,Female,Maharashtra,Tier 2,1054.45,Professional,Below 5L
8786,19,18-29,Female,Gujarat,Tier 1,5040.37,Salaried,5L-10L
8787,49,45-59,Male,Karnataka,Tier 3,7828.55,Retired,5L-10L
8788,56,45-59,Male,Maharashtra,Tier 3,8627.57,Student,5L-10L
8789,59,45-59,Female,Uttar Pradesh,Tier 2,647.14,Business,Below 5L
8790,58,45-59,Male,Tamil Nadu,Tier 1,4330.72,Student,5L-10L
8791,19,18-29,Female,Gujarat,Tier 1,1531.24,Student,Below 5L
8792,43,30-44,Male,Maharashtra,Tier 3,11504.89,Student,10L-20L
8793,64,60+,Male,West Bengal,Tier 2,3625.97,Student,5L-10L
8794,44,30-44,Female,Karnataka,Tier 1,3186.99,Business,5L-10L
8795,32,30-44,Female,Uttar Pradesh,Tier 1,1658.43,Salaried,Below 5L
8796,38,30-44,Male,Tamil Nadu,Tier 1,1592.14,Student,Below 5L
8797,65,60+,Male,Delhi,Tier 2,24191.31,Professional,10L-20L
8798,44,30-44,Female,Uttar Pradesh,Tier 1,850.14,Retired,Below 5L
8799,51,45-59,Male,Karnataka,Tier 1,714.88,Student,Below 5L
8800,66,60+,Male,Karnataka,Tier 2,2045.62,Student,5L-10L
8801,28,18-29,Female,Karnataka,Tier 1,2782.66,Retired,5L-10L
8802,40,30-44,Male,West Bengal,Tier 1,2956.96,Retired,5L-10L
8803,67,60+,Male,West Bengal,Tier 1,1564.44,Business,Below 5L
8804,39,30-44,Male,West Bengal,Tier 1,14492.81,Retired,10L-20L
8805,40,30-44,Female,West Bengal,Tier 2,12120.17,Salaried,10L-20L
8806,18,18-29,Female,Karnataka,Tier 2,3938.43,Professional,5L-10L
8807,29,18-29,Male,Gujarat,Tier 1,7504.46,Student,5L-10L
8808,42,30-44,Male,Uttar Pradesh,Tier 2,1772.97,Business,Below 5L
8809,23,18-29,Female,Uttar Pradesh,Tier 1,10148.7,Student,10L-20L
8810,67,60+,Male,Maharashtra,Tier 1,3154.55,Salaried,5L-10L
8811,66,60+,Female,West Bengal,Tier 1,1216.67,Student,Below 5L
8812,66,60+,Male,Karnataka,Tier 2,8377.6,Professional,5L-10L
8813,51,45-59,Male,Karnataka,Tier 3,3776.76,Salaried,5L-10L
8814,45,45-59,Female,Tamil Nadu,Tier 1,5170.37,Student,5L-10L
8815,42,30-44,Male,Delhi,Tier 1,12922.48,Retired,10L-20L
8816,35,30-44,Male,Tamil Nadu,Tier 2,4747.03,Retired,5L-10L
8817,64,60+,Male,Maharashtra,Tier 3,2047.47,Professional,5L-10L
8818,18,18-29,Male,Gujarat,Tier 3,2599.72,Salaried,5L-10L
8819,49,45-59,Female,Delhi,Tier 2,10204.85,Business,10L-20L
8820,46,45-59,Female,Uttar Pradesh,Tier 2,8881.5,Retired,5L-10L
8821,37,30-44,Male,Tamil Nadu,Tier 2,7228.06,Retired,5L-10L
8822,63,60+,Male,Tamil Nadu,Tier 2,1190.26,Student,Below 5L
8823,30,30-44,Male,Uttar Pradesh,Tier 2,1580.44,Salaried,Below 5L
8824,74,60+,Female,Gujarat,Tier 1,6569.93,Retired,5L-10L
8825,29,18-29,Female,Uttar Pradesh,Tier 3,2129.09,Student,5L-10L
8826,25,18-29,Female,Gujarat,Tier 1,6712.61,Business,5L-10L
8827,56,45-59,Male,Uttar Pradesh,Tier 1,6411.92,Business,5L-10L
8828,25,18-29,Female,Delhi,Tier 2,4941.32,Retired,5L-10L
8829,35,30-44,Female,Karnataka,Tier 2,22751.7,Retired,10L-20L
8830,38,30-44,Female,West Bengal,Tier 1,10874.27,Retired,10L-20L
8831,45,45-59,Male,Gujarat,Tier 2,1142.81,Salaried,Below 5L
8832,48,45-59,Male,West Bengal,Tier 3,7108.41,Retired,5L-10L
8833,32,30-44,Male,West Bengal,Tier 2,9939.11,Student,5L-10L
8834,56,45-59,Male,Tamil Nadu,Tier 2,10775.68,Business,10L-20L
8835,50,45-59,Male,West Bengal,Tier 1,4110.69,Salaried,5L-10L
8836,55,45-59,Female,West Bengal,Tier 1,10246.42,Business,10L-20L
8837,40,30-44,Female,Tamil Nadu,Tier 1,10133.08,Salaried,10L-20L
8838,33,30-44,Male,Karnataka,Tier 3,4536.46,Business,5L-10L
8839,41,30-44,Female,Karnataka,Tier 2,4395.57,Retired,5L-10L
8840,38,30-44,Male,Gujarat,Tier 1,5276.02,Retired,5L-10L
8841,63,60+,Female,Karnataka,Tier 2,1355.44,Student,Below 5L
8842,25,18-29,Male,West Bengal,Tier 2,7214.32,Retired,5L-10L
8843,59,45-59,Other,Tamil Nadu,Tier 2,11554.46,Business,10L-20L
8844,34,30-44,Male,Gujarat,Tier 3,4604.78,Student,5L-10L
8845,32,30-44,Male,West Bengal,Tier 1,7175.06,Business,5L-10L
8846,31,30-44,Male,Delhi,Tier 2,4193.91,Professional,5L-10L
8847,37,30-44,Male,West Bengal,Tier 2,4626.84,Student,5L-10L
8848,49,45-59,Male,Maharashtra,Tier 3,4802.78,Student,5L-10L
8849,28,18-29,Female,Gujarat,Tier 3,1976.09,Salaried,Below 5L
8850,55,45-59,Female,Uttar Pradesh,Tier 2,7747.65,Business,5L-10L
8851,49,45-59,Female,Delhi,Tier 1,3196.57,Business,5L-10L
8852,21,18-29,Male,Tamil Nadu,Tier 1,809.05,Business,Below 5L
8853,46,45-59,Female,Gujarat,Tier 3,3815.17,Retired,5L-10L
8854,22,18-29,Female,Gujarat,Tier 3,1163.71,Salaried,Below 5L
8855,60,60+,Female,Gujarat,Tier 1,8527.79,Salaried,5L-10L
8856,29,18-29,Male,Karnataka,Tier 1,1440.5,Business,Below 5L
8857,60,60+,Male,Karnataka,Tier 3,12165.15,Retired,10L-20L
8858,67,60+,Male,Tamil Nadu,Tier 1,11459.49,Business,10L-20L
8859,56,45-59,Male,Delhi,Tier 2,11462.85,Retired,10L-20L
8860,74,60+,Female,Gujarat,Tier 2,2405.8,Professional,5L-10L
8861,40,30-44,Female,Maharashtra,Tier 2,2405.98,Salaried,5L-10L
8862,50,45-59,Female,West Bengal,Tier 1,2748.75,Professional,5L-10L
8863,33,30-44,Male,West Bengal,Tier 2,11133.63,Student,10L-20L
8864,67,60+,Male,Maharashtra,Tier 2,2901.63,Salaried,5L-10L
8865,61,60+,Male,West Bengal,Tier 2,4674.77,Professional,5L-10L
8866,28,18-29,Female,West Bengal,Tier 3,18221.54,Professional,10L-20L
8867,25,18-29,Male,Maharashtra,Tier 3,6490.11,Student,5L-10L
8868,50,45-59,Male,West Bengal,Tier 1,8463.06,Retired,5L-10L
8869,65,60+,Male,Karnataka,Tier 2,3572.6,Student,5L-10L
8870,51,45-59,Male,Tamil Nadu,Tier 1,7582.27,Retired,5L-10L
8871,38,30-44,Male,Gujarat,Tier 1,8513.82,Student,5L-10L
8872,55,45-59,Female,Tamil Nadu,Tier 1,6246.34,Salaried,5L-10L
8873,34,30-44,Male,Karnataka,Tier 1,36855.13,Professional,Above 20L
8874,66,60+,Female,Gujarat,Tier 2,910.86,Professional,Below 5L
8875,51,45-59,Other,Gujarat,Tier 1,9425.14,Retired,5L-10L
8876,68,60+,Male,Uttar Pradesh,Tier 1,1722.54,Student,Below 5L
8877,58,45-59,Female,Tamil Nadu,Tier 1,5433.79,Business,5L-10L
8878,20,18-29,Male,Maharashtra,Tier 3,8995.49,Salaried,5L-10L
